start,hr,temp,day,ID,label,date,shift_code,start_datetime,end_datetime
2025-03-18 03:10:00+01:00,88.0,37.224,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 03:20:00+01:00,92.0,37.244,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 03:30:00+01:00,97.0,37.241,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 03:40:00+01:00,96.0,37.231,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 03:50:00+01:00,87.0,37.247,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 04:00:00+01:00,71.0,37.197,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 04:10:00+01:00,94.0,37.194,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 04:20:00+01:00,95.0,37.191,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 04:30:00+01:00,88.0,37.187,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 04:40:00+01:00,78.0,37.185,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 04:50:00+01:00,74.0,37.127,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 05:00:00+01:00,77.0,37.083,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 05:10:00+01:00,72.0,40.521,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 05:20:00+01:00,84.0,39.627,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 05:30:00+01:00,88.0,38.258,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 05:40:00+01:00,88.5,37.7575,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 05:50:00+01:00,88.0,37.509,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 06:00:00+01:00,83.0,37.349,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 06:10:00+01:00,93.0,37.269,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 06:20:00+01:00,97.0,37.241,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 06:30:00+01:00,87.0,37.22,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 06:40:00+01:00,83.0,37.186,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 06:50:00+01:00,87.0,37.142,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 07:00:00+01:00,84.0,37.157,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 07:10:00+01:00,79.0,37.171,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 07:20:00+01:00,92.0,37.166,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 07:30:00+01:00,71.0,37.134,2025-03-18,6648.0,1.0,2025-03-17,3,2025-03-17 22:00:00+01:00,2025-03-18 07:30:00+01:00
2025-03-18 22:00:00+01:00,92.0,37.023,2025-03-18,6648.0,1.0,2025-03-18,3,2025-03-18 22:00:00+01:00,2025-03-19 07:30:00+01:00
2025-03-18 22:10:00+01:00,95.0,37.089,2025-03-18,6648.0,1.0,2025-03-18,3,2025-03-18 22:00:00+01:00,2025-03-19 07:30:00+01:00
2025-03-18 22:20:00+01:00,96.0,37.057,2025-03-18,6648.0,1.0,2025-03-18,3,2025-03-18 22:00:00+01:00,2025-03-19 07:30:00+01:00
2025-03-18 22:30:00+01:00,92.5,37.0535,2025-03-18,6648.0,1.0,2025-03-18,3,2025-03-18 22:00:00+01:00,2025-03-19 07:30:00+01:00
2025-03-18 22:40:00+01:00,92.0,37.061,2025-03-18,6648.0,1.0,2025-03-18,3,2025-03-18 22:00:00+01:00,2025-03-19 07:30:00+01:00
2025-03-18 22:50:00+01:00,86.0,37.063,2025-03-18,6648.0,1.0,2025-03-18,3,2025-03-18 22:00:00+01:00,2025-03-19 07:30:00+01:00
2025-03-18 23:00:00+01:00,101.0,37.04,2025-03-18,6648.0,1.0,2025-03-18,3,2025-03-18 22:00:00+01:00,2025-03-19 07:30:00+01:00
2025-03-18 23:10:00+01:00,90.0,37.064,2025-03-18,6648.0,1.0,2025-03-18,3,2025-03-18 22:00:00+01:00,2025-03-19 07:30:00+01:00
2025-03-18 23:20:00+01:00,84.0,37.067,2025-03-18,6648.0,1.0,2025-03-18,3,2025-03-18 22:00:00+01:00,2025-03-19 07:30:00+01:00
2025-03-18 23:30:00+01:00,91.0,37.096,2025-03-18,6648.0,1.0,2025-03-18,3,2025-03-18 22:00:00+01:00,2025-03-19 07:30:00+01:00
2025-03-18 23:40:00+01:00,92.0,37.13,2025-03-18,6648.0,1.0,2025-03-18,3,2025-03-18 22:00:00+01:00,2025-03-19 07:30:00+01:00
2025-03-18 23:50:00+01:00,100.0,37.168,2025-03-18,6648.0,1.0,2025-03-18,3,2025-03-18 22:00:00+01:00,2025-03-19 07:30:00+01:00
2025-03-20 00:00:00+01:00,95.0,37.157,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 00:10:00+01:00,88.0,37.153,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 00:20:00+01:00,92.0,37.166,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 00:30:00+01:00,87.0,37.156,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 00:40:00+01:00,83.0,37.155,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 00:50:00+01:00,93.0,37.132,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 01:00:00+01:00,92.0,37.168,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 01:10:00+01:00,90.0,37.144,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 01:20:00+01:00,92.0,37.124,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 01:30:00+01:00,91.0,37.106,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 01:40:00+01:00,100.0,37.119,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 01:50:00+01:00,84.0,37.128,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 02:00:00+01:00,79.0,37.094,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 02:10:00+01:00,100.0,37.115,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 02:20:00+01:00,100.0,37.148,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 02:30:00+01:00,101.0,37.149,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 02:40:00+01:00,98.0,37.151,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 02:50:00+01:00,85.0,37.132,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 03:00:00+01:00,92.0,37.101,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 03:10:00+01:00,91.0,37.112,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 03:20:00+01:00,77.0,37.16,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 03:30:00+01:00,74.0,37.174,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 03:40:00+01:00,77.0,37.16,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 03:50:00+01:00,82.0,37.086,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 04:00:00+01:00,76.0,37.072,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 04:10:00+01:00,96.0,37.124,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 04:20:00+01:00,85.0,37.163,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 04:30:00+01:00,82.0,37.171,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 04:40:00+01:00,92.0,37.159,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 04:50:00+01:00,80.0,37.122,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 05:00:00+01:00,79.0,37.099,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 05:10:00+01:00,83.0,37.107,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 05:20:00+01:00,99.0,37.079,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 05:30:00+01:00,91.0,37.059,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 05:40:00+01:00,91.0,37.054,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 05:50:00+01:00,79.0,37.057,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 06:00:00+01:00,72.0,37.063,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 06:10:00+01:00,77.0,37.063,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 06:20:00+01:00,76.0,37.064,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 06:30:00+01:00,79.0,37.073,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 06:40:00+01:00,89.0,37.044,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 06:50:00+01:00,86.0,37.066,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 07:00:00+01:00,95.0,37.008,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 07:10:00+01:00,106.0,37.038,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-03-20 07:20:00+01:00,92.0,37.083,2025-03-20,6648.0,0.0,2025-03-19,3,2025-03-19 22:00:00+01:00,2025-03-20 07:30:00+01:00
2025-04-14 14:00:00+02:00,69.0,37.09,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 14:10:00+02:00,56.0,37.118,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 14:20:00+02:00,91.0,37.09,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 14:30:00+02:00,84.0,37.157,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 14:40:00+02:00,80.0,37.168,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 15:00:00+02:00,68.0,37.193,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 15:10:00+02:00,85.0,37.122,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 15:20:00+02:00,91.0,37.116,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 15:30:00+02:00,94.0,37.377,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 15:40:00+02:00,91.0,37.301,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 15:50:00+02:00,88.0,37.197,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 16:00:00+02:00,77.0,37.171,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 16:10:00+02:00,79.0,37.152,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 16:20:00+02:00,81.0,37.175,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 16:30:00+02:00,92.0,37.145,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 16:40:00+02:00,92.0,37.129,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 16:50:00+02:00,79.0,37.103,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 17:00:00+02:00,89.0,37.067,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 17:10:00+02:00,96.0,37.077,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 17:20:00+02:00,81.0,37.087,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 17:30:00+02:00,94.0,37.158,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 17:40:00+02:00,90.0,37.186,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 17:50:00+02:00,91.0,37.193,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 18:00:00+02:00,87.0,37.148,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 18:10:00+02:00,82.0,37.116,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 18:20:00+02:00,87.0,37.126,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 18:30:00+02:00,80.0,37.144,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 18:40:00+02:00,95.0,37.132,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 18:50:00+02:00,91.0,37.136,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 19:00:00+02:00,87.0,37.084,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 19:10:00+02:00,88.0,37.082,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 19:30:00+02:00,87.0,37.161,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 19:40:00+02:00,84.0,37.193,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 19:50:00+02:00,84.0,37.215,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 20:00:00+02:00,42.0,37.243,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 20:20:00+02:00,87.0,37.196,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 20:30:00+02:00,87.0,37.126,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 20:40:00+02:00,84.0,37.09,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 20:50:00+02:00,80.0,37.107,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 21:00:00+02:00,76.0,37.082,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 21:10:00+02:00,76.0,37.079,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 21:20:00+02:00,75.0,37.047,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 21:30:00+02:00,81.0,37.021,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 21:40:00+02:00,73.0,37.034,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 21:50:00+02:00,114.0,37.058,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 22:00:00+02:00,86.0,37.099,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 22:10:00+02:00,83.0,37.103,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 22:20:00+02:00,77.0,37.161,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-14 22:30:00+02:00,92.0,37.138,2025-04-14,6648.0,0.0,2025-04-14,2,2025-04-14 14:00:00+02:00,2025-04-14 22:30:00+02:00
2025-04-15 14:50:00+02:00,80.0,37.067,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 15:00:00+02:00,74.0,37.067,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 15:10:00+02:00,105.0,37.194,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 15:20:00+02:00,97.0,37.157,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 15:30:00+02:00,95.0,37.128,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 15:40:00+02:00,87.0,37.104,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 15:50:00+02:00,91.0,37.114,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 16:00:00+02:00,81.0,37.12,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 16:10:00+02:00,91.0,37.131,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 16:20:00+02:00,76.0,37.087,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 16:30:00+02:00,83.0,37.063,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 16:40:00+02:00,91.0,37.091,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 16:50:00+02:00,89.0,37.118,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 17:00:00+02:00,85.0,37.191,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 17:10:00+02:00,75.0,37.223,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 17:20:00+02:00,82.0,37.193,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 17:30:00+02:00,88.0,37.175,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 17:40:00+02:00,81.0,37.203,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 17:50:00+02:00,91.0,37.168,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 18:00:00+02:00,75.0,37.2,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 18:10:00+02:00,92.0,37.161,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 18:20:00+02:00,69.0,37.168,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 18:30:00+02:00,83.0,37.143,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 18:40:00+02:00,84.0,37.135,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 18:50:00+02:00,41.0,37.135,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 19:00:00+02:00,109.0,37.212,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 19:10:00+02:00,89.0,37.232,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 19:20:00+02:00,89.0,37.185,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 19:30:00+02:00,102.0,37.138,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 19:40:00+02:00,96.0,37.124,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 19:50:00+02:00,83.0,37.124,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 20:00:00+02:00,83.0,37.137,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
2025-04-15 20:10:00+02:00,87.0,37.141,2025-04-15,6648.0,0.0,2025-04-15,2,2025-04-15 14:00:00+02:00,2025-04-15 22:30:00+02:00
